selected_player,similar_player,similarity_score
M Smith,Naseem Khan,0.9778754486563207
M Smith,JEA Doctora,0.9753384390370012
M Smith,S Jamil,0.974157159943402
M Smith,KJ Young,0.9686098192845997
M Sohel Patel,DS Lehmann,0.9995700014675952
M Sohel Patel,RM Scott,0.9995156818146482
M Sohel Patel,Anwar Arudin,0.9990020973813322
M Sohel Patel,D Asghar,0.9975899781153323
M Sohel Patel,AAA Patel,0.9969428249442864
M Spoors,F du Plessis,0.9935359784405176
M Spoors,D Forrester,0.9929109889009134
M Spoors,P Kurup,0.9901231768518269
M Spoors,BRM Taylor,0.9779783067855279
M Spoors,A Augastin,0.9726221753403653
M Stanikzai,H Satheedevi,0.9966046348991983
M Stanikzai,B Akhil,0.985847947797449
M Stanikzai,Ibrar Ahmad,0.9849680120513805
M Stanikzai,Kabir Berlia,0.9843937102607744
M Stanikzai,Azmatullah Omarzai,0.9826646228218371
M Stoman,V Dhaniram,0.9926989675887029
M Stoman,JL Martel,0.9916452923807982
M Stoman,Khalander Mustafa,0.9869391152207573
M Stoman,B Stanlake,0.9861987162445379
M Stoman,Sadat Said,0.9841959498877381
M Syahadat Ramli,Edward Fleming,0.9927153595181162
M Syahadat Ramli,K Motlanka,0.9912336441755716
M Syahadat Ramli,Muhammad Arfan,0.983836356310118
M Syahadat Ramli,MR Swart,0.9835522029758302
M Syahadat Ramli,F Damiao Couana,0.9803848448402677
M Taniyama,Aayan Afzal Khan,0.9870995467923037
M Taniyama,AAP Rivero,0.9828683621150757
M Taniyama,R Sakurano-Thomas,0.9752612852161775
M Taniyama,LJ Myott,0.9705258758857697
M Taniyama,G Sesay,0.969568920998065
M Taylor,S Jegannathan,0.9741450231085217
M Taylor,BN Toube,0.9647801570322927
M Taylor,NK Tiwari,0.9597973756291868
M Taylor,CK Jasmat,0.9580619418020178
M Taylor,Irfan Hafejee,0.9532957411206068
M Theekshana,PVD Chameera,0.9954888196155051
M Theekshana,L Balaji,0.9950626995310378
M Theekshana,RP Singh,0.9947456578565503
M Theekshana,A Nehra,0.9937785494535832
M Theekshana,CV Varun,0.9930442508467308
M Thurgate,AC Blizzard,0.9995519821912887
M Thurgate,Faisal Mehmood,0.9990722165013715
M Thurgate,Ali Mohammadipour,0.9978637693517972
M Thurgate,Kamran Khan,0.9967268673189581
M Thurgate,Aslam Khan,0.995522327376583
M Tiwari,M Prasanna,0.9896743651360415
M Tiwari,T Martin,0.9882620260396651
M Tiwari,D Ferreira,0.9873497222025407
M Tiwari,Aamer Jamal,0.9801450299230272
M Tiwari,Muhammad Adil,0.9782378973754958
M Turner,ML Bojang,0.966992311178021
M Turner,Hammadullah Shinwari,0.9607242237035788
M Turner,Avi Dixit,0.9552950910135452
M Turner,W Behr,0.9534995806815079
M Turner,NA Maiolo,0.9398007447703585
M Vaik,SN Pathirana,0.9970408021712543
M Vaik,Lee Hyosin,0.9961638843850643
M Vaik,CC Machado,0.9960437138799504
M Vaik,D Ebersohn,0.9958230983571277
M Vaik,LSP Siriwardene,0.9957353594480726
M Vandrasi,PR Surve,0.9981878311211289
M Vandrasi,M Chadha,0.9926271328908612
M Vandrasi,Sohail Ahmed,0.9925861429099476
M Vandrasi,GI Hume,0.9919357676608119
M Vandrasi,Chaudhary Akram,0.9916156888168307
M Vijay,Ashfaq Ahmed,0.8915174485891091
M Vijay,Zubair Al Balushi,0.8625382189454192
M Vijay,O Davidson,0.8539578945320566
M Vijay,LPC Silva,0.8502279687324027
M Vijay,N Mokoena,0.8493734044076996
M Viswanathan,W Jackson,1.0
M Viswanathan,S Fowler,1.0
M Viswanathan,C Birch,1.0
M Viswanathan,S Siriotis,1.0
M Viswanathan,Hafeez Khan,1.0
M Vivekanandan,T Amarmend,0.979485679457843
M Vivekanandan,O Lutbayar,0.9533678561509659
M Vivekanandan,OK Mohamed,0.953003546829436
M Vivekanandan,L Berthe,0.9515487744518646
M Vivekanandan,W Uisuk,0.9488028892017784
M Vohra,MA Agarwal,0.9994409733441869
M Vohra,Ali Raza,0.99927649309421
M Vohra,T Marumani,0.9991261269894777
M Vohra,D Cleaver,0.998784472436632
M Vohra,AD Poynter,0.9987310522581504
M Walker,Karthik Jayaraj,0.9994767549690272
M Walker,Ali Naqi,0.9990094840993989
M Walker,PH Solanki,0.9989363590585719
M Walker,Dharmendra Manani,0.9987605645528855
M Walker,B Schuster,0.998274405007722
M Whelan,JH Stander,0.9921100911430613
M Whelan,Khurram Chohan,0.9905990240413337
M Whelan,Nazril Rahman,0.9846705927358345
M Whelan,Kuldeep Lal,0.9626938751807042
M Whelan,Sohail Ahmad,0.9620378116667544
M Worndl,Hasan Yanar,0.9963588591998946
M Worndl,Usman Mushtaq,0.9963487826986142
M Worndl,S Pokhriyal,0.9935384755432712
M Worndl,CP Turkich,0.990810660184622
M Worndl,Rohit Limbu,0.9906284680870335
M Yambayamba,Syed Rehmatullah,0.9995917611233479
M Yambayamba,Dhiman Ghosh,0.9995917611233479
M Yambayamba,J Smits,0.9995377116305849
M Yambayamba,B Wentzel,0.9990634517915682
M Yambayamba,RD McCann,0.9990634517915682
M Yunusu Issa,OD Hald,0.9913033744848108
M Yunusu Issa,Iqbal Hussain,0.9856184975865223
M Yunusu Issa,Tanwir Afzal,0.9820249863236696
M Yunusu Issa,Baseer Khan,0.9695145732780605
M Yunusu Issa,DPS Tyagi,0.9670207239559528
M Zondeki,Shahid Ahmadzai,0.9997519001144562
M Zondeki,Usman Rafiq,0.9996425786701281
M Zondeki,Usman Ali,0.9994669707239274
M Zondeki,Abhinandan Singh,0.9991235040543762
M Zondeki,MJ Fisher,0.9989513844595773
M de Lange,NG Smith,0.997580529994876
M de Lange,CV Harrison,0.997393457578062
M de Lange,M Ansari,0.9969895127304349
M de Lange,GHS Garton,0.9965837465458923
M de Lange,Imran Haider,0.9938999308963372
M van Lingen,D la Cock,0.991916482262854
M van Lingen,Yasser Nazir,0.9916505850958991
M van Lingen,J Vijay,0.9863660638321687
M van Lingen,FY Fazal,0.9797779150378125
M van Lingen,Mominul Haque,0.9738366797876352
MA Agarwal,KK Nair,0.9995936195293672
MA Agarwal,M Vohra,0.9994409733441869
MA Agarwal,Rony Talukdar,0.9994137200016161
MA Agarwal,Shahzaib Jamil,0.9989925866687797
MA Agarwal,D Cleaver,0.9988518860313778
MA Algi,LI Salomone,0.9905614529989996
MA Algi,G Oliveira,0.9823240859570441
MA Algi,D Rawat,0.9820344305268075
MA Algi,Arsalan Ahmed,0.9799998896813371
MA Algi,Garret Banner,0.9766429496035135
MA Aponso,SM Boland,0.9997218391553542
MA Aponso,TC Vine,0.9996980669249982
MA Aponso,T Mpatane,0.999286358109154
MA Aponso,MS Aulakh,0.9990853759315561
MA Aponso,G Richardson,0.9988543987046141
MA Baig,Azyan Farhath,0.9799520793095556
MA Baig,BA Pai,0.9598668685737624
MA Baig,CJ Langford,0.9593096202839863
MA Baig,S Gill,0.9587667229807758
MA Baig,Surya Anand,0.9531099681449299
MA Carberry,R Pisal,0.9981231560430862
MA Carberry,P Karoho,0.9971169921497924
MA Carberry,MA Ouma,0.9970167334722639
MA Carberry,PS Airee,0.9968154675655091
MA Carberry,Shakkir Kassim,0.9954159937155045
MA Jones,D Norotam,0.9990044896297053
MA Jones,Shahzaib Jamil,0.9988761805700239
MA Jones,Abishek Porel,0.9986253587570343
MA Jones,CA Ingram,0.9985368600050223
MA Jones,D Padikkal,0.9980124315375236
MA Khote,U Sofi,0.9897655827195191
MA Khote,Zeshan Arif,0.9836029319495141
MA Khote,L McCarthy,0.981598368176225
MA Khote,Sohaib Maqsood,0.9815392667716603
MA Khote,D Gaikwad,0.9813061287274695
MA Leask,R Trumpelmann,0.9946255346849495
MA Leask,PJ Cummins,0.9939894919348359
MA Leask,Faheem Ashraf,0.9932227565990622
MA Leask,Mohammad Nawaz,0.9930866883821592
MA Leask,JDS Neesham,0.9921317282388378
MA Ntobela,W Jackson,1.0
MA Ntobela,S Fowler,1.0
MA Ntobela,C Birch,1.0
MA Ntobela,S Siriotis,1.0
MA Ntobela,Hafeez Khan,1.0
MA Ouma,R Smaran,0.9991605559841662
MA Ouma,K Tayaga,0.9991527594840948
MA Ouma,G Singhdeo,0.9978250318970914
MA Ouma,MA Carberry,0.9970167334722639
MA Ouma,PJ Hughes,0.9962775622512603
MA Parker,IC Porel,0.999808757243284
MA Parker,Tejas Baroka,0.9992788820811113
MA Parker,Jamal Stanikzai,0.9992087368264418
MA Parker,DS Wesonga,0.9991261925699138
MA Parker,Khaled Ahmed,0.9988774659483827
MA Sherry,Zahidullah Kamal,0.9992390891203454
MA Sherry,S Mathur,0.9990711744482162
MA Sherry,Abdul Shakoor,0.9985309521245825
MA Sherry,Nawazish Akhtar,0.9983679702751176
MA Sherry,J Grassi,0.9975553407262965
MA Starc,DS Kulkarni,0.9928387752912369
MA Starc,BM Scholtz,0.990777822536508
MA Starc,SM Sharif,0.9885650158493144
MA Starc,C Rububagumya,0.9874177422415551
MA Starc,S Lamichhane,0.9869843042706371
MA Wood,M Kartik,0.9708223559547963
MA Wood,Mohammad Nadeem,0.9703130241880132
MA Wood,SB Jakati,0.9668627270276382
MA Wood,PM Seelaar,0.9577915479050643
MA Wood,BFW de Leede,0.9567616482477388
MADI Hemantha,L Sipamla,0.9545845279279717
MADI Hemantha,Mohamad Junaid Khushi,0.9529270339912737
MADI Hemantha,Z Motara,0.9504250397907884
MADI Hemantha,H Virdee,0.9463103006508028
MADI Hemantha,O Touray,0.922151741807743
MB Kruger,Shoaib Khan,0.9989397426075932
MB Kruger,Awais Ahmed,0.9986483416906491
MB Kruger,Adeeb Usmani,0.998440816546015
MB Kruger,Muhammad Yasin,0.9982849156198489
MB Kruger,Mukhtar Ghulami,0.9980594876362374
MB Parmar,C Olphert,0.9998512605114646
MB Parmar,V Permaul,0.9994865252360896
MB Parmar,O Isesele,0.9992776611365263
MB Parmar,WT Mashinge,0.9992192382385522
MB Parmar,D Vora,0.9991873211182839
MB Tambe,Mohammad Ghazanfar,0.9855280370068606
MB Tambe,LV van Beek,0.9852912278912417
MB Tambe,S Badree,0.9815022803839785
MB Tambe,TL Chatara,0.9808288474173518
MB Tambe,RM Koda,0.9791802044655868
MB van Schelven,Zain Ali,0.9995147814045707
MB van Schelven,PPS Win,0.9993668810914109
MB van Schelven,B Akhilesh Reddy,0.9993312329702696
MB van Schelven,I Mwebaze,0.9993104637640255
MB van Schelven,J Raubenheimer,0.9992503016487235
MBS Jonkman,Ali Naqi,0.997179897703655
MBS Jonkman,C Nanda,0.996908984588318
MBS Jonkman,RT Lyons,0.9965422481836272
MBS Jonkman,M Walker,0.9965281210302886
MBS Jonkman,Karthik Jayaraj,0.9961670311775117
MC Alex,T Amarmend,0.9751344890060243
MC Alex,L Berthe,0.9544318032824343
MC Alex,A Ahmadhel,0.9537214278308832
MC Alex,M Vivekanandan,0.9433737774512972
MC Alex,S Kamate,0.9431665792338019
MC Bascombe,KK Sharma,0.9999999999999998
MC Bascombe,R Mbaiwa,0.9998893890716554
MC Bascombe,NB Budayair,0.9998156212155668
MC Bascombe,E Otgonbayar,0.999813154867461
MC Bascombe,Ousman Bah,0.9997622224368852
MC Henriques,MP Stoinis,0.9957433710726112
MC Henriques,Mahmudullah,0.9954562852950554
MC Henriques,RL Chase,0.9898582735461077
MC Henriques,SC Williams,0.9867287948916805
MC Henriques,Ahsan Malik,0.9864530155298404
MC Juneja,TS Fray,0.9985701384052049
MC Juneja,Ali Zaheer,0.9985095539291314
MC Juneja,A McAuley,0.9981305338593573
MC Juneja,Ziaur Rehman,0.9980171906265674
MC Juneja,NJ O'Brien,0.9979901607620768
MC Sorensen,L Denny,0.9708904520755525
MC Sorensen,Zaki Ul Hassan,0.9618246292084324
MC Sorensen,Ilyas Ahmed,0.9476368001759523
MC Sorensen,WPUJC Vaas,0.9319031184039275
MC Sorensen,Mujeeb-ur-Rehman,0.9214556388080771
MCE Manalo,RI Ahmed,0.9978872066821406
MCE Manalo,DS Vosloo,0.9942144511081589
MCE Manalo,M Gill,0.9942144511081589
MCE Manalo,GY Prastama,0.9931335950937947
MCE Manalo,Safvan Patel,0.9931335950937947
MD Bates,Sameer Othman,0.9985499761533289
MD Bates,S Vats,0.9985151295241759
MD Bates,Jamal Stanikzai,0.9984457375877369
MD Bates,IC Porel,0.9981492466679107
MD Bates,MA Parker,0.9981107805089949
MD Byrne,W Jackson,1.0
MD Byrne,S Fowler,1.0
MD Byrne,C Birch,1.0
MD Byrne,S Siriotis,1.0
MD Byrne,Hafeez Khan,1.0
MD Choudhary,KD Karthik,0.9993889105820204
MD Choudhary,Ishan Kishan,0.9992714789594127
MD Choudhary,D Norotam,0.9991232240863799
MD Choudhary,Md Ariyan,0.998950134833142
MD Choudhary,J Mosca,0.9989247381670479
MD Dai,A Kuthalingham,0.9479353281786466
MD Dai,Atif-Ur-Rehman,0.9346331375214938
MD Dai,K Christie,0.9278248921288288
MD Dai,P Arrighi,0.9278141937208505
MD Dai,GA Lamb,0.9181305760527049
MD Garratt,A Orfila,0.9979496493437328
MD Garratt,Altaf Gill,0.9959545872895316
MD Garratt,MS Diawara,0.99520684193746
MD Garratt,Elias Tilman,0.9944239622045008
MD Garratt,I Uboh,0.9935018313202106
MD Gunathilaka,J Stanigze,0.9960011804480882
MD Gunathilaka,H Satheedevi,0.9901856590900524
MD Gunathilaka,PHKD Mendis,0.9862450311493746
MD Gunathilaka,Ammad Uddin,0.9860437930876285
MD Gunathilaka,Ibrahim Rahimi,0.9850975340369436
MD Mishra,Umar Amin,0.9996737065972083
MD Mishra,Adeeb Usmani,0.9995468463263079
MD Mishra,Mukhtar Ghulami,0.9991683258496001
MD Mishra,DP Hyatt,0.9987392311909745
MD Mishra,Mohammad Rizlan,0.9985663039099844
MD Patel,N Davin,0.9996103538269037
MD Patel,Shayan Jahangir,0.9993049654039524
MD Patel,RV Uthappa,0.9989627842411942
MD Patel,UT Khawaja,0.998870605466488
MD Patel,TB Robinson,0.9988616489361841
MD Shanaka,NLTC Perera,0.9906428343720932
MD Shanaka,Harpreet Brar,0.9897848559062712
MD Shanaka,GJ Maxwell,0.9892096511719022
MD Shanaka,SM Curran,0.9866879554138691
MD Shanaka,GJ Delany,0.9858176392494694
MD du Preez,Niyas Pullariyil,0.9890089859940474
MD du Preez,AR Bawne,0.9885516015137044
MD du Preez,Muhammad Safdar,0.9803755668014437
MD du Preez,Sunil,0.9798683914370405
MD du Preez,Sanjay Kumar,0.9793570375081924
MDK Perera,SJ Patel,0.9980084572884039
MDK Perera,Rahman Ademi,0.9978349474156101
MDK Perera,IC Simao,0.9974928061373063
MDK Perera,ST Gabriel,0.9973386498133572
MDK Perera,Obed Yosef,0.9969200178098809
MDKJ Perera,JM Vince,0.998919787991084
MDKJ Perera,TB Robinson,0.9988951207620258
MDKJ Perera,Usman Patel,0.9988031407990342
MDKJ Perera,WP Saha,0.998731917003797
MDKJ Perera,MS Wade,0.9986198653093646
ME Leoela,G Johnson,0.9909199664582062
ME Leoela,Amir Hamza,0.990258314825242
ME Leoela,RJ Ranpura,0.990254722907956
ME Leoela,S Saeed,0.9898302077963705
ME Leoela,Navid Abdollahpour,0.9891361633997553
ME Trescothick,MS Maker,0.9972140230601192
ME Trescothick,Mohammad Rizwan,0.9967398197353544
ME Trescothick,Naim Stanikzai,0.9966331628832659
ME Trescothick,Ali Nadeem,0.9961070410822904
ME Trescothick,JM Kemp,0.9951970054897002
MEK Hussey,DS Smith,0.9996661965348221
MEK Hussey,OA Shah,0.9989594392499223
MEK Hussey,SP Gomes,0.9989174673777744
MEK Hussey,Babar Azam,0.9986086469969663
MEK Hussey,Dylan Steyn,0.9983231712314863
MF Maharoof,B Lee,0.996502475247669
MF Maharoof,Harmeet Singh,0.9880420358284067
MF Maharoof,GF Linde,0.9877585229080617
MF Maharoof,AR McBrine,0.9868397640628731
MF Maharoof,AR Cusack,0.9828954204210595
MF Manjate,A Curavic,0.9985998399006424
MF Manjate,Ebrahim Naseri,0.9933217502004186
MF Manjate,NH Naureen,0.9913141306145371
MF Manjate,B Balala,0.9903135077846786
MF Manjate,JF Bangura,0.9900978686724554
MFI Assuncao,AA Noffke,0.9868054790773859
MFI Assuncao,D Wheatley,0.9811920168516004
MFI Assuncao,S Kubheka,0.9782137318553296
MFI Assuncao,KK Tillett,0.973806602719497
MFI Assuncao,RMR Brathwaite,0.9728082743105106
MG Bracewell,Basil Hameed,0.9926095528470981
MG Bracewell,D Heyliger,0.9916930209950031
MG Bracewell,YK Pathan,0.9895501166907232
MG Bracewell,KJ O'Brien,0.9886844659540751
MG Bracewell,Taranjeet Singh,0.9847626332544003
MG Erasmus,JJ Smit,0.9972763106342742
MG Erasmus,JN Frylinck,0.9930850536452301
MG Erasmus,DS Airee,0.9912718727254762
MG Erasmus,B Ward,0.9902010216701065
MG Erasmus,Mohammad Hafeez,0.9898780949408497
MG Hunter,AM Patel,0.9724285334892124
MG Hunter,VF Bomnyuy,0.9679858961237262
MG Hunter,J Ghadiyali,0.9655243937742437
MG Hunter,Bilal Safdar,0.939059615704277
MG Hunter,AAhan Achar,0.9389542765246413
MG Johnson,Umair Tariq,0.9962949789231027
MG Johnson,AC Agar,0.9924294247511724
MG Johnson,AF Milne,0.992173943362447
MG Johnson,SK Warne,0.9912335769246299
MG Johnson,Mahedi Hasan,0.991208309216993
MG Neser,Mubeen Tariq,0.998681377938043
MG Neser,T Vijay,0.9984640931127845
MG Neser,Ahmad Ullah,0.9981296595019414
MG Neser,Ram Krishan,0.9970476826642996
MG Neser,U Tuychiev,0.9969026391234965
MGSM Fernando,Farmanullah Ghari,0.9872228678067543
MGSM Fernando,A Alexander,0.981413670093369
MGSM Fernando,Ikbal Hossain,0.9785922335456688
MGSM Fernando,Elias Sunny,0.9632968154987841
MGSM Fernando,Asif Javed,0.9617045921851504
MH Cross,Usman Waheed,0.9991151411523669
MH Cross,C Madande,0.9988338888528471
MH Cross,T Suri,0.9987049270013768
MH Cross,Khalid Kail,0.9979175795804
MH Cross,AP Majumdar,0.997876889399125
MH Oman,G Campbell,0.9999001920940956
MH Oman,AK Mandal,0.9999001920940956
MH Oman,KDACK Gunarathne,0.9999001920940956
MH Oman,D Issiaka,0.9998841476244921
MH Oman,T Sumiya,0.999844114736034
MH Yardy,Shubham Ranjane,0.9926317383609368
MH Yardy,RN ten Doeschate,0.9886916699432282
MH Yardy,CM Carroll,0.9840283329837448
MH Yardy,Ahmed Aqeel,0.9830778168360823
MH Yardy,A Ashokan,0.9825703480624575
MJ Ansell,Shoaib Rafiq,0.9811322419950219
MJ Ansell,L Karlsson,0.9809820713568301
MJ Ansell,Sultan Ahmed,0.9716029132580546
MJ Ansell,DJ Turkich,0.9646194832689363
MJ Ansell,DGAPD Wiswi,0.9598064188932754
MJ Clarke,Shuvagata Hom,0.9881475784081872
MJ Clarke,EF Beard,0.9878460792198588
MJ Clarke,JD Baker,0.9743181145175016
MJ Clarke,AL Menaria,0.9709044449476129
MJ Clarke,S Thanikaithasan,0.9704505204357023
MJ Fisher,TP Sudhindra,0.9995008597222939
MJ Fisher,Usman Rafiq,0.9993682775998725
MJ Fisher,M Zondeki,0.9989513844595773
MJ Fisher,Aswad Khan,0.9986109416668643
MJ Fisher,Waqas Maqsood,0.9984907257043028
MJ Guptill,R Sandaruwan,0.9992903333604545
MJ Guptill,JM Cox,0.9989786650058508
MJ Guptill,HD Rutherford,0.9989492337966902
MJ Guptill,LE Bosman,0.9987770606910028
MJ Guptill,GR Adair,0.9986973412610762
MJ Hay,HG Kuhn,0.9977771740174063
MJ Hay,AT Carey,0.9893845931525788
MJ Hay,Jahurul Islam,0.9886642870566766
MJ Hay,Sanvir Singh,0.988388954337284
MJ Hay,Utkarsh Srivastava,0.9883147195940091
MJ Henry,S Bodha,0.9878881079246122
MJ Henry,Ijaz Hussain,0.9828649016213353
MJ Henry,A Nortje,0.9792512370035351
MJ Henry,Fitri Sham,0.9790857858442079
MJ Henry,Umair Tariq,0.9778553750886839
MJ Humphreys,ST Finn,0.9810419926465738
MJ Humphreys,Ibrahim Rizan,0.9744771391789899
MJ Humphreys,Abdullah Akbarjan,0.9606149055584635
MJ Humphreys,P Utseya,0.9564253656700704
MJ Humphreys,T Wangchuk,0.950336324016061
MJ Lumb,Akhter Pacha Sher,0.9981136054258043
MJ Lumb,II Selemani,0.9972646061429642
MJ Lumb,E Lewis,0.9969834991776353
MJ Lumb,Ishan Kishan,0.9963786418003805
MJ Lumb,Md Ariyan,0.9960907541804181
MJ Mason,MP Yadav,0.9951300000074095
MJ Mason,EP Thompson,0.9950776400722006
MJ Mason,KN Singh,0.9934780697897627
MJ Mason,M Musinguzi,0.9927740863367197
MJ Mason,DBL Powell,0.9920943968798975
MJ McClenaghan,Rishad Hossain,0.9992303218963847
MJ McClenaghan,Washeem Abbas,0.9980486574236489
MJ McClenaghan,Ravi Bishnoi,0.9926461581136045
MJ McClenaghan,Nasrulla Rana,0.9880271952261214
MJ McClenaghan,RD Chahar,0.9866175364817863
MJ North,Ainool Haqqiem,1.0
MJ North,Sarfraz Butt,0.9952304988425277
MJ North,C Carter,0.9937494283431374
MJ North,SK Patel,0.9929053718521835
MJ North,LB Ferbrache,0.9853579267067265
MJ Owen,Saeed Ahmed,0.9917433211700667
MJ Owen,Ziaur Rahman,0.9862804178994155
MJ Owen,Iftekar Jaman,0.9841427117977043
MJ Owen,JN Gillespie,0.9839384518892712
MJ Owen,MW Short,0.9812950819686821
MJ Potts,Karthik Pillai,0.9993554276724782
MJ Potts,T Kamungozi,0.9986807491674633
MJ Potts,OP Stone,0.9983270574937378
MJ Potts,Zeeshan Abbas,0.9983070584799856
MJ Potts,SS Sarkar,0.9972898170834122
MJ Prior,Numan Yousuf,0.9998349172116073
MJ Prior,TC Barker,0.9997903845480939
MJ Prior,C Pyle,0.9990797349266498
MJ Prior,R Obuya,0.9982431625876937
MJ Prior,A Bhadauria,0.997675712072931
MJ Richardson,S Sheelan,0.997982439304367
MJ Richardson,GS Ballance,0.9979477550034569
MJ Richardson,Mudassar Muhammad,0.9968689381528019
MJ Richardson,TWM Latham,0.9963330898730012
MJ Richardson,Abdul Shakoor (2),0.9961308182806717
MJ Ross,Manpreet Singh,0.9871001130897457
MJ Ross,A Busing-Volschenk,0.9848397052601149
MJ Ross,RML Taylor,0.982193220024657
MJ Ross,NMS Param,0.9776773492878178
MJ Ross,DL Maddy,0.9773676949071043
MJ Santner,AR Patel,0.9991344916295227
MJ Santner,Shakib Al Hasan,0.9990856377759144
MJ Santner,MR Adair,0.998252053122284
MJ Santner,DJ Bravo,0.9971534105552117
MJ Santner,RA Jadeja,0.9955424915670608
MJ Scotland,Faisal Mubashir,0.9992448571696608
MJ Scotland,EC Joyce,0.9990694120067106
MJ Scotland,IA Karim,0.9965944312254631
MJ Scotland,E Solomon,0.9960823496712947
MJ Scotland,CU Jayasinghe,0.9929396552667772
MJ Suthar,EC Rainsford,0.9967048128898226
MJ Suthar,Suhrawadi Shuvo,0.9925124862823849
MJ Suthar,M Separovic,0.9915677808094334
MJ Suthar,B Williams,0.9901360077498161
MJ Suthar,FN Walsh,0.9899215940710551
MJ Swepson,Surinder Singh,0.98082614873379
MJ Swepson,R Athapaththu,0.9808125209268805
MJ Swepson,Zahid Ali,0.9584511320367136
MJ Swepson,K Upadhyay,0.9474974382391009
MJ Swepson,S Randiv,0.9408695678947037
MJ Tugaga,JAR Blain,0.9956352362936908
MJ Tugaga,Hassan Nasir,0.9942269445991514
MJ Tugaga,Abdul Majid,0.99076054713181
MJ Tugaga,EP Thompson,0.9895672930994841
MJ Tugaga,MJ Mason,0.9877696776277931
MJG Rippon,Nilansh Keswani,0.9869727439808783
MJG Rippon,RR Powar,0.9862464929800882
MJG Rippon,RS Bopara,0.9838473748030557
MJG Rippon,NT Rajendran,0.9828742569220356
MJG Rippon,R Hashu,0.9805793536048898
MJM Kavana,DJ Muthuswami,0.9958119857329846
MJM Kavana,Aarnav Patel,0.9920178362688147
MJM Kavana,AM Guruge,0.9916442130704954
MJM Kavana,AB Mengoumou,0.9908896931206891
MJM Kavana,RK Kiseto,0.9899045033744548
MK Anafie,JK Vifah,0.9946377164015342
MK Anafie,Aslam Mohammad,0.9920411354978577
MK Anafie,P Sharma,0.9912889499893958
MK Anafie,KC Ramamoorthy,0.9897142716054312
MK Anafie,DE Roache,0.9887876942638453
MK Gnanasekaram,R Broaster,1.0
MK Gnanasekaram,Muhammed Basil,1.0
MK Gnanasekaram,Babar Ali,0.9998745387163198
MK Gnanasekaram,Sagor Hossain,0.9998618710975439
MK Gnanasekaram,Shoaib Khan jnr,0.999781435581243
MK Hollard,W O'Rourke,0.9989286131227918
MK Hollard,ML Lewis,0.9981009570303156
MK Hollard,Naved-ul-Hasan,0.9973293400006008
MK Hollard,Mohamed Ishmath,0.9972934140521692
MK Hollard,M Breban,0.9970357736440524
MK Lomror,OJ Hairs,0.9890236954620105
MK Lomror,D Ferreira,0.9875779450738978
MK Lomror,AJ Redmond,0.9869108667799138
MK Lomror,Zawar Farid,0.9864650297299494
MK Lomror,M Shahrukh Khan,0.981045485466436
MK Pandey,M Klinger,0.9987013492707069
MK Pandey,S Badrinath,0.9981951724673145
MK Pandey,IS Billcliff,0.995981645573289
MK Pandey,Mohammad Rizwan,0.9943539853403914
MK Pandey,IA Karim,0.9942742536133766
MK Thakur,Haider Ali,0.9888142765391502
MK Thakur,Mohammad Naveed,0.9861978677939967
MK Thakur,Raza Iqbal,0.9832757153593795
MK Thakur,Akhil Anil,0.9761582792846303
MK Thakur,NM Salonen,0.9752430487142204
MK Tiwary,RI Ahmed,0.9955811847354884
MK Tiwary,DS Vosloo,0.993446905746498
MK Tiwary,M Gill,0.993446905746498
MK Tiwary,MCE Manalo,0.9876221946057978
MK Tiwary,D Murphy,0.9832047710369023
ML Bojang,M Turner,0.966992311178021
ML Bojang,W Behr,0.9616611416256324
ML Bojang,NA Maiolo,0.9608896967450611
ML Bojang,NCK Liyanage,0.9487544010823803
ML Bojang,JWN Moses,0.9483306468556484
ML Castillo,B Masaba,0.9844337863628878
ML Castillo,K Hinds,0.9826493729866747
ML Castillo,C Viljoen,0.9744591803359026
ML Castillo,S Pradhan,0.9726536898617685
ML Castillo,Raza Iqbal,0.9707622416026375
ML Hayden,C Esterhuizen,0.9998213664611231
ML Hayden,HM Amla,0.9949115712952652
ML Hayden,DP Conway,0.9949034002243821
ML Hayden,S Ashwathnarayana,0.994404464381382
ML Hayden,Naim Stanikzai,0.9944028586734921
ML Kostic,PA Hitchcock,0.9979378692679761
ML Kostic,Muhammad Younis,0.9895696432583573
ML Kostic,VE Tembo,0.981315667660521
ML Kostic,IP Swaney,0.977088487467717
ML Kostic,Vikramjit Singh,0.9740687668108948
ML Lewis,HF Gurney,0.99943533108135
ML Lewis,Mohamed Ishmath,0.9989064737724029
ML Lewis,Sharif Asadullah,0.9985632261947174
ML Lewis,ST Gabriel,0.9984742670046668
ML Lewis,W O'Rourke,0.9984645756649471
ML Maiava,W Jackson,1.0
ML Maiava,S Fowler,1.0
ML Maiava,C Birch,1.0
ML Maiava,S Siriotis,1.0
ML Maiava,Hafeez Khan,1.0
ML Udawatte,PK Ananya,0.9994884623723556
ML Udawatte,LJ Barker,0.9992384704503827
ML Udawatte,Tarun Sharma,0.998506153833861
ML Udawatte,PR Shah,0.998060212397551
ML Udawatte,Mohammad Mithun,0.9979284381028892
MM Ali,D Heyliger,0.9863414560346999
MM Ali,Bilal Zalmai,0.9858984409283593
MM Ali,KJ O'Brien,0.9849365197986792
MM Ali,MG Bracewell,0.9843278276346856
MM Ali,DJG Sammy,0.981750534220847
MM Baig,Rizwan Haider,0.9964685294055462
MM Baig,CR Woakes,0.9878135753579774
